,Tarifa,Estado,Municipio,Division,Anio,Mes,Cargo,Unidades,Costo
225, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,MARZO,Variable(Energía),$/kWh,2.401
226, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,ABRIL,Fijo,$/mes,53.58
227, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,ABRIL,Variable(Energía),$/kWh,2.446
228, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,MAYO,Fijo,$/mes,53.58
229, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,MAYO,Variable(Energía),$/kWh,2.479
230, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,JUNIO,Fijo,$/mes,53.58
231, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,JUNIO,Variable(Energía),$/kWh,2.431
232, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,JULIO,Fijo,$/mes,53.58
233, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,JULIO,Variable(Energía),$/kWh,2.474
234, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,AGOSTO,Fijo,$/mes,53.58
235, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,AGOSTO,Variable(Energía),$/kWh,2.484
236, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,SEPTIEMBRE,Fijo,$/mes,53.58
237, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,SEPTIEMBRE,Variable(Energía),$/kWh,2.492
238, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,OCTUBRE,Fijo,$/mes,53.58
239, PDBT,BAJA CALIFORNIA,ENSENADA,BAJA CALIFORNIA,2022,OCTUBRE,Variable(Energía),$/kWh,2.499
240, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,ENERO,Fijo,$/mes,53.58
241, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,ENERO,Variable(Energía),$/kWh,2.388
242, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,FEBRERO,Fijo,$/mes,53.58
243, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,FEBRERO,Variable(Energía),$/kWh,2.401
244, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,MARZO,Fijo,$/mes,53.58
245, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,MARZO,Variable(Energía),$/kWh,2.401
246, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,ABRIL,Fijo,$/mes,53.58
247, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,ABRIL,Variable(Energía),$/kWh,2.446
248, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,MAYO,Fijo,$/mes,53.58
249, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,MAYO,Variable(Energía),$/kWh,2.479
250, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,JUNIO,Fijo,$/mes,53.58
251, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,JUNIO,Variable(Energía),$/kWh,2.431
252, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,JULIO,Fijo,$/mes,53.58
253, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,JULIO,Variable(Energía),$/kWh,2.474
254, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,AGOSTO,Fijo,$/mes,53.58
255, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,AGOSTO,Variable(Energía),$/kWh,2.484
256, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,SEPTIEMBRE,Fijo,$/mes,53.58
257, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,SEPTIEMBRE,Variable(Energía),$/kWh,2.492
258, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,OCTUBRE,Fijo,$/mes,53.58
259, PDBT,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA,2022,OCTUBRE,Variable(Energía),$/kWh,2.499
260, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,ENERO,Fijo,$/mes,53.58
261, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,ENERO,Variable(Energía),$/kWh,2.388
262, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,FEBRERO,Fijo,$/mes,53.58
263, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,FEBRERO,Variable(Energía),$/kWh,2.401
264, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,MARZO,Fijo,$/mes,53.58
265, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,MARZO,Variable(Energía),$/kWh,2.401
266, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,ABRIL,Fijo,$/mes,53.58
267, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,ABRIL,Variable(Energía),$/kWh,2.446
268, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,MAYO,Fijo,$/mes,53.58
269, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,MAYO,Variable(Energía),$/kWh,2.479
270, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,JUNIO,Fijo,$/mes,53.58
271, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,JUNIO,Variable(Energía),$/kWh,2.431
272, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,JULIO,Fijo,$/mes,53.58
273, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,JULIO,Variable(Energía),$/kWh,2.474
274, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,AGOSTO,Fijo,$/mes,53.58
275, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,AGOSTO,Variable(Energía),$/kWh,2.484
276, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,SEPTIEMBRE,Fijo,$/mes,53.58
277, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,SEPTIEMBRE,Variable(Energía),$/kWh,2.492
278, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,OCTUBRE,Fijo,$/mes,53.58
279, PDBT,BAJA CALIFORNIA,PLAYAS DE ROSARITO,BAJA CALIFORNIA,2022,OCTUBRE,Variable(Energía),$/kWh,2.499
280, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,ENERO,Fijo,$/mes,53.58
281, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,ENERO,Variable(Energía),$/kWh,2.388
282, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,FEBRERO,Fijo,$/mes,53.58
283, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,FEBRERO,Variable(Energía),$/kWh,2.401
284, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,MARZO,Fijo,$/mes,53.58
285, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,MARZO,Variable(Energía),$/kWh,2.401
286, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,ABRIL,Fijo,$/mes,53.58
287, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,ABRIL,Variable(Energía),$/kWh,2.446
288, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,MAYO,Fijo,$/mes,53.58
289, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,MAYO,Variable(Energía),$/kWh,2.479
290, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,JUNIO,Fijo,$/mes,53.58
291, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,JUNIO,Variable(Energía),$/kWh,2.431
292, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,JULIO,Fijo,$/mes,53.58
293, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,JULIO,Variable(Energía),$/kWh,2.474
294, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,AGOSTO,Fijo,$/mes,53.58
295, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,AGOSTO,Variable(Energía),$/kWh,2.484
296, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,SEPTIEMBRE,Fijo,$/mes,53.58
297, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,SEPTIEMBRE,Variable(Energía),$/kWh,2.492
298, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,OCTUBRE,Fijo,$/mes,53.58
299, PDBT,BAJA CALIFORNIA,TECATE,BAJA CALIFORNIA,2022,OCTUBRE,Variable(Energía),$/kWh,2.499
300, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,ENERO,Fijo,$/mes,53.58
301, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,ENERO,Variable(Energía),$/kWh,2.388
302, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,FEBRERO,Fijo,$/mes,53.58
303, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,FEBRERO,Variable(Energía),$/kWh,2.401
304, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,MARZO,Fijo,$/mes,53.58
305, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,MARZO,Variable(Energía),$/kWh,2.401
306, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,ABRIL,Fijo,$/mes,53.58
307, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,ABRIL,Variable(Energía),$/kWh,2.446
308, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,MAYO,Fijo,$/mes,53.58
309, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,MAYO,Variable(Energía),$/kWh,2.479
310, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,JUNIO,Fijo,$/mes,53.58
311, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,JUNIO,Variable(Energía),$/kWh,2.431
312, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,JULIO,Fijo,$/mes,53.58
313, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,JULIO,Variable(Energía),$/kWh,2.474
314, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,AGOSTO,Fijo,$/mes,53.58
315, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,AGOSTO,Variable(Energía),$/kWh,2.484
316, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,SEPTIEMBRE,Fijo,$/mes,53.58
317, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,SEPTIEMBRE,Variable(Energía),$/kWh,2.492
318, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,OCTUBRE,Fijo,$/mes,53.58
319, PDBT,BAJA CALIFORNIA,TIJUANA,BAJA CALIFORNIA,2022,OCTUBRE,Variable(Energía),$/kWh,2.499
320, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,ENERO,Fijo,$/mes,53.58
321, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,ENERO,Variable(Energía),$/kWh,3.637
322, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,FEBRERO,Fijo,$/mes,53.58
323, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.660
324, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,MARZO,Fijo,$/mes,53.58
325, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,MARZO,Variable(Energía),$/kWh,3.660
326, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,ABRIL,Fijo,$/mes,53.58
327, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,ABRIL,Variable(Energía),$/kWh,3.742
328, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,MAYO,Fijo,$/mes,53.58
329, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,MAYO,Variable(Energía),$/kWh,3.806
330, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,JUNIO,Fijo,$/mes,53.58
331, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,JUNIO,Variable(Energía),$/kWh,3.716
332, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,JULIO,Fijo,$/mes,53.58
333, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,JULIO,Variable(Energía),$/kWh,3.797
334, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,AGOSTO,Fijo,$/mes,53.58
335, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.814
336, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Fijo,$/mes,53.58
337, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.829
338, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,OCTUBRE,Fijo,$/mes,53.58
339, PDBT,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.841
340, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,ENERO,Fijo,$/mes,53.58
341, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,ENERO,Variable(Energía),$/kWh,3.637
342, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,FEBRERO,Fijo,$/mes,53.58
343, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.660
344, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,MARZO,Fijo,$/mes,53.58
345, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,MARZO,Variable(Energía),$/kWh,3.660
346, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,ABRIL,Fijo,$/mes,53.58
347, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,ABRIL,Variable(Energía),$/kWh,3.742
348, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,MAYO,Fijo,$/mes,53.58
349, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,MAYO,Variable(Energía),$/kWh,3.806
350, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,JUNIO,Fijo,$/mes,53.58
351, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,JUNIO,Variable(Energía),$/kWh,3.716
352, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,JULIO,Fijo,$/mes,53.58
353, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,JULIO,Variable(Energía),$/kWh,3.797
354, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,AGOSTO,Fijo,$/mes,53.58
355, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.814
356, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Fijo,$/mes,53.58
357, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.829
358, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,OCTUBRE,Fijo,$/mes,53.58
359, PDBT,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.841
360, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,ENERO,Fijo,$/mes,53.58
361, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,ENERO,Variable(Energía),$/kWh,3.637
362, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,FEBRERO,Fijo,$/mes,53.58
363, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.660
364, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,MARZO,Fijo,$/mes,53.58
365, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,MARZO,Variable(Energía),$/kWh,3.660
366, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,ABRIL,Fijo,$/mes,53.58
367, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,ABRIL,Variable(Energía),$/kWh,3.742
368, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,MAYO,Fijo,$/mes,53.58
369, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,MAYO,Variable(Energía),$/kWh,3.806
370, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,JUNIO,Fijo,$/mes,53.58
371, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,JUNIO,Variable(Energía),$/kWh,3.716
372, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,JULIO,Fijo,$/mes,53.58
373, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,JULIO,Variable(Energía),$/kWh,3.797
374, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,AGOSTO,Fijo,$/mes,53.58
375, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.814
376, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Fijo,$/mes,53.58
377, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.829
378, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,OCTUBRE,Fijo,$/mes,53.58
379, PDBT,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.841
380, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,ENERO,Fijo,$/mes,53.58
381, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,ENERO,Variable(Energía),$/kWh,3.637
382, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,FEBRERO,Fijo,$/mes,53.58
383, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.660
384, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,MARZO,Fijo,$/mes,53.58
385, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,MARZO,Variable(Energía),$/kWh,3.660
386, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,ABRIL,Fijo,$/mes,53.58
387, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,ABRIL,Variable(Energía),$/kWh,3.742
388, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,MAYO,Fijo,$/mes,53.58
389, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,MAYO,Variable(Energía),$/kWh,3.806
390, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,JUNIO,Fijo,$/mes,53.58
391, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,JUNIO,Variable(Energía),$/kWh,3.716
392, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,JULIO,Fijo,$/mes,53.58
393, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,JULIO,Variable(Energía),$/kWh,3.797
394, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,AGOSTO,Fijo,$/mes,53.58
395, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.814
396, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Fijo,$/mes,53.58
397, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.829
398, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,OCTUBRE,Fijo,$/mes,53.58
399, PDBT,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.841
400, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,ENERO,Fijo,$/mes,53.58
401, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,ENERO,Variable(Energía),$/kWh,3.637
402, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,FEBRERO,Fijo,$/mes,53.58
403, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,FEBRERO,Variable(Energía),$/kWh,3.660
404, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,MARZO,Fijo,$/mes,53.58
405, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,MARZO,Variable(Energía),$/kWh,3.660
406, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,ABRIL,Fijo,$/mes,53.58
407, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,ABRIL,Variable(Energía),$/kWh,3.742
408, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,MAYO,Fijo,$/mes,53.58
409, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,MAYO,Variable(Energía),$/kWh,3.806
410, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,JUNIO,Fijo,$/mes,53.58
411, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,JUNIO,Variable(Energía),$/kWh,3.716
412, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,JULIO,Fijo,$/mes,53.58
413, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,JULIO,Variable(Energía),$/kWh,3.797
414, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,AGOSTO,Fijo,$/mes,53.58
415, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,AGOSTO,Variable(Energía),$/kWh,3.814
416, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Fijo,$/mes,53.58
417, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.829
418, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,OCTUBRE,Fijo,$/mes,53.58
419, PDBT,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR,2022,OCTUBRE,Variable(Energía),$/kWh,3.841
420, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,ENERO,Fijo,$/mes,41.06
421, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,ENERO,Variable(Energía),$/kWh,3.757
422, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,FEBRERO,Fijo,$/mes,41.06
423, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,FEBRERO,Variable(Energía),$/kWh,3.778
424, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,MARZO,Fijo,$/mes,41.06
425, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,MARZO,Variable(Energía),$/kWh,3.779
426, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,ABRIL,Fijo,$/mes,41.06
427, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,ABRIL,Variable(Energía),$/kWh,3.855
428, PDBT,CAMPECHE,CALAKMUL,PENINSULAR,2022,MAYO,Fijo,$/mes,41.06
